numero,variable,region,model,langue,surprisal
4,ORCplNoGap,5,BERT,Anglais,6.593337535858154
4,ORCplNoGap,6,BERT,Anglais,20.527162551879883
4,ORCplNoGap,7,BERT,Anglais,0.40138542652130127
4,ORCplNoGap,8,BERT,Anglais,8.929890632629395
4,ORCplNoGap,9,BERT,Anglais,24.4383602142334
4,ORCsgNoGap,1,BERT,Anglais,10.940961837768555
4,ORCsgNoGap,2,BERT,Anglais,3.1558241844177246
4,ORCsgNoGap,3,BERT,Anglais,7.240998268127441
4,ORCsgNoGap,4,BERT,Anglais,1.7892959117889404
4,ORCsgNoGap,5,BERT,Anglais,6.202714443206787
4,ORCsgNoGap,6,BERT,Anglais,19.109647750854492
4,ORCsgNoGap,7,BERT,Anglais,0.34876805543899536
4,ORCsgNoGap,8,BERT,Anglais,8.508320808410645
4,ORCsgNoGap,9,BERT,Anglais,30.06722068786621
5,ORCplNoGap,1,BERT,Anglais,10.740727424621582
5,ORCplNoGap,2,BERT,Anglais,2.6483075618743896
5,ORCplNoGap,3,BERT,Anglais,14.928243637084961
5,ORCplNoGap,4,BERT,Anglais,3.8959543704986572
5,ORCplNoGap,5,BERT,Anglais,1.7159491777420044
5,ORCplNoGap,6,BERT,Anglais,3.1081879138946533
5,ORCplNoGap,7,BERT,Anglais,1.9872432947158813
5,ORCplNoGap,8,BERT,Anglais,19.091449737548828
5,ORCplNoGap,9,BERT,Anglais,20.972312927246094
5,ORCsgNoGap,1,BERT,Anglais,13.310569763183594
5,ORCsgNoGap,2,BERT,Anglais,2.73461651802063
5,ORCsgNoGap,3,BERT,Anglais,16.202228546142578
5,ORCsgNoGap,4,BERT,Anglais,4.444680213928223
5,ORCsgNoGap,5,BERT,Anglais,1.2323083877563477
5,ORCsgNoGap,6,BERT,Anglais,2.663313150405884
5,ORCsgNoGap,7,BERT,Anglais,3.3304107189178467
5,ORCsgNoGap,8,BERT,Anglais,18.338834762573242
5,ORCsgNoGap,9,BERT,Anglais,19.752971649169922
6,ORCplNoGap,1,BERT,Anglais,9.441514015197754
6,ORCplNoGap,2,BERT,Anglais,14.149226188659668
6,ORCplNoGap,3,BERT,Anglais,17.142118453979492
6,ORCplNoGap,4,BERT,Anglais,7.041319847106934
